clase,x,y,content
4,2.0484477427765904,-0.034435109119655014,"['aw', 'new', 'mine', 'holding', 'puppy', 'well', 'cutie']"
4,2.1631714590861923,-0.9267074665608137,"['ijohn', 'proves', 'crotch', 'sleepin', 'kitteh', 'likes']"
4,2.010845617027204,0.16754538812091113,"['dramabeats', 'agreed']"
4,2.1054012357344094,-0.6654705112199827,"['find', 'bus', 'border', 'reaching', 'hour', 'amritsar', 'pm', 'wagah']"
4,2.011834322168786,0.06671061421512786,"['let', 'famous', 'albinla', 'star', 'super', 'thinking', 'first', 'tonight', 'interview']"
4,2.0117694476006065,0.22515745480211233,"['time', 'family', 'spend', 'happy']"
4,-4.727892131108567,0.6038961970306497,"['finally', 'didnt', 'going', 'bed', 'hills', 'tired', 'gonna', 'watch']"
4,2.3616213149529885,-1.732345446772541,"['craving', 'colada', 'slushie', 'throat', 'crazy', 'hurting', 'pina', 'banana', 'ooooohh', 'effing', 'got', 'tired']"
4,2.1243976222161427,-0.7555694275189448,"['deon', 'dong', 'upload', 'indowebster', 'di', 'banggggg']"
4,2.0134832638048685,0.018747337337425993,"['enjoyed', 'wisdomous', 'glad', 'welcome']"
4,2.487952057783275,-2.2150976743540016,"['hawaii', 'cuz', 'shellz', 'hahaha', 'wer', 'sheldawg', 'das', 'omg', 'rolll', 'laughin', 'hook', 'ryt']"
4,2.027302115232388,-0.17254756908467872,"['better', 'pookie', 'pray', 'feel', 'awww', 'bag', 'nurse', 'sickwiththepen']"
4,-4.687679145244933,0.5297845700698792,"['buddy', 'cuddle', 'new', 'found', 'yay']"
4,2.010782920065194,0.15371882152455751,"['snob', 'life', 'quot', 'think', 'goes', 'tonight', 'first', 'met', 'bad', 'twitter']"
4,-6.546591174053568,0.3398264265327833,"['across', 'tomorrow', 'rehearsal', 'sleep', 'universe']"
4,2.0586261693979626,-0.4105625371952306,"['dry', 'huh', 'potato', 'sweet', 'annabellee']"
4,-8.916400460755524,0.6743101705436871,"['knight', 'cannot', 'bus', 'loved', 'hi', 'jon', 'jonathanrknight', 'see', 'hope', 'great', 'cruise', 'well', 'hear', 'wait']"
4,-5.757353536940479,0.47098300843718977,"['phone', 'long', 'conversation', 'mom']"
4,2.0408677636155033,-0.28891029442519245,"['say', 'yayyy', 'lol', 'requested', 'suitelifeofkell', 'herrr']"
4,2.4478237702038275,-2.0624986705709167,"['practicing', 'shoot', 'mannerisms', 'driving', 'probably', 'crazy', 'voices', 'upcoming', 'brock', 'lines', 'feature']"
4,2.0124200118731403,0.24789651929289952,"['cant', 'get', 'enough', 'new', 'going', 'go', 'moon', 'rd', 'time', 'twilight', 'read', 'series']"
4,2.1556882271818507,-1.3535613454753077,"['diana', 'much', 'dont', 'tar', 'ncaa', 'woot', 'know', 'two', 'anniversary', 'today', 'heels', 'love', 'even', 'month', 'sooooooo', 'omg']"
4,2.0229053820486973,0.4354690129735906,['bored']
4,2.0410245991316684,-0.2901001641762528,"['asking', 'wallpaper', 'stevecla', 'square', 'red']"
4,-6.543849349978919,0.4599382602225034,"['keith', 'find', 'thanks', 'ihad', 'hill', 'already', 'response', 'answer']"
4,2.0805231725100497,-0.394225958942921,"['yeah', 'mello', 'cuz', 'noticed', 'pope', 'bb', 'well']"
4,2.013842104955306,0.01051264498592841,"['inspired', 'thats', 'get', 'tryna']"
4,-2.176408187767263,0.3133380378732246,"['much', 'better', 'enough', 'get', 'workouts', 'early', 'kourtneykardash', 'night']"
4,2.2181698097282165,-1.1313896529113403,"['austin', 'ass', 'ur', 'purple', 'woot', 'royal', 'see', 'ladygaga', 'love', 'annnd', 'well', 'hot', 'bob', 'wait', 'way', 'went', 'color']"
4,2.6072292739194856,-2.6694810721252615,"['spike', 'body', 'quot', 'quotablebuffy', 'one', 'herder', 'songs', 'faith', 'faves', 'nerf', 'met', 'vivian', 'got', 'bunch', 'buffy']"
4,2.011268800404879,0.09208857556879729,"['gt', 'check', 'devunity', 'wallpaper']"
4,2.0111288995425487,0.1933724775299117,"['morning', 'tweetland', 'everyone', 'hope', 'long', 'day', 'great', 'ahead']"
4,2.0161291830002037,-0.0334688196646999,"['friendster', 'pictures', 'uploading']"
4,2.031034852098314,-0.20784634395397777,"['dont', 'thanks', 'aw', 'ct', 'days', 'love', 'ash', 'pic']"
4,2.0114897728486345,0.08099501827793111,"['noodlebox', 'amanda', 'tonight']"
4,2.1756495604924577,-0.9791668007297762,"['sorrry', 'avion', 'jonas', 'different', 'una', 'girlfriend', 'kevin', 'like', 'things']"
4,2.0785530036175204,-0.5269493313659956,"['singing', 'lsd', 'maybe', 'serious', 'hehe', 'whoa', 'like', 'lolol', 'fuzeb']"
4,-3.8948640903611746,0.5902249847276754,"['life', 'loving']"
4,2.048002394084574,-0.3406369979462905,"['planet', 'says', 'best', 'sicilians', 'damn', 'love', 'apothecaryjeri', 'pizza']"
4,2.025194268583638,-0.15098707452752066,"['yeah', 'gf', 'milk', 'loves', 'chocolate']"
4,2.0177131093561496,-0.05861300704778213,"['going', 'mine', 'tomorrow', 'tour', 'sutter', 'old', 'creek']"
4,2.1212727448211552,-0.7410929345494025,"['personally', 'look', 'coach', 'going', 'soon', 'become', 'strawberry', 'cho', 'like', 'bodycoach']"
4,2.1106597202215918,-0.6909435318917639,"['little', 'side', 'earth', 'east', 'live', 'fish', 'mesa', 'losiento', 'guess']"
4,2.0578522472246954,-0.4056963630868492,"['tryouts', 'paula', 'sore', 'apart', 'paige']"
4,2.064400785845364,-0.44593881793610296,"['homo', 'go', 'days', 'test', 'physics', 'failed', 'keeen', 'holidays']"
4,2.0484576339566964,-0.3437890261797216,"['improving', 'look', 'observed', 'update', 'looks', 'website', 'great', 'alexa', 'seems']"
4,2.016876126126772,-0.04572037265088185,"['geeking', 'us', 'leiabox', 'totally', 'right', 'tell']"
4,2.124331385492322,-0.755263843629695,"['wherever', 'wish', 'work', 'go', 'theragingocean', 'kids', 'spacecowboy', 'whenever', 'either', 'bonjour', 'want']"
4,12.014857555049078,0.21316543772090762,"['rebecca', 'goodnight']"
4,2.012361817828176,0.04879340331512301,"['weird', 'sick', 'brother', 'quite', 'lol']"
4,-8.236538442773579,0.3662377628654439,"['better', 'feel', 'hug', 'gives', 'hope', 'cookie', 'drdrew']"
4,2.028643100539875,0.011574658151245379,"['hey', 'care', 'get', 'jon', 'jonathanrknight', 'rundown', 'hope', 'hugs', 'real', 'take', 'want']"
4,2.2201697078851312,-1.1658035335142642,"['spelling', 'toilet', 'correct', 'wash', 'wrote', 'poor', 'highlighter', 'hardcore', 'wall']"
4,2.056940178059294,-0.29526357230962674,"['sushi', 'dinner', 'meeting', 'good', 'tech', 'clubzone']"
4,2.06148638285081,-0.42828231853769133,"['mattgalloway', 'thanks', 'bro', 'rock', 'carlyrush', 'hook', 'suggesting']"
4,1.86665573209371,-0.04377291235164758,"['depends', 'thought', 'go', 'one', 'jeffswarens', 'know', 'version', 'like']"
4,1.9193813821277823,-0.4331416794623161,"['much', 'weak', 'cant', 'anyone', 'doesnt', 'turn', 'pretty', 'knobs', 'hand', 'yet', 'ashley', 'hurt', 'speak', 'still', 'like', 'punch']"
4,2.0110220433802932,0.10807951907612662,"['honey', 'lurkers', 'interesting']"
4,2.173754630917316,-2.0650027903758543,"['north', 'saravananp', 'ninage', 'moovarolage', 'mine', 'hithavaru', 'decide', 'aaru', 'need', 'vote', 'still', 'ee']"
4,2.7777350327959827,-3.33160983206816,"['um', 'get', 'baby', 'shit', 'trstfndbby', 'extra', 'bought', 'paid', 'koreans', 'tag', 'oach', 'quality', 'sewed', 'highest', 'real']"
4,-7.688668418511049,0.33284491142509387,"['eating', 'topping', 'cream', 'ice', 'chocolate']"
4,2.1199857591376188,-0.7350944018200973,"['crunches', 'iamdiddy', 'go', 'diddy', 'telling', 'finished', 'lets', 'step']"
4,1.8501024024133903,-0.17838806139552899,"['guys', 'talk', 'know', 'daaang', 'long', 'yvonne', 'possible']"
4,2.1518954258424574,-0.8783379312583347,"['mostly', 'jose', 'san', 'west', 'francisco', 'lauruy']"
4,2.1093133201848246,-0.6331175697661707,"['injury', 'knee', 'bike', 'ass', 'trying', 'working', 'good', 'recover', 'nikki']"
4,1.9094338481957092,-0.0890051761434824,"['help', 'let', 'marymayblood', 'would', 'know', 'sat', 'need', 'love', 'come', 'afternoon', 'unpack']"
4,2.0113491959243355,0.20620583146207178,"['team', 'lt', 'shenagians', 'awesome']"
4,2.0146531715882845,-0.00650193866156297,"['getting', 'regret', 'work', 'probably', 'listening', 'back', 'gonna', 'chilling', 'music', 'till', 'kick', 'done']"
4,2.2066417208991984,-1.1080538945824154,"['attraction', 'think', 'timeless', 'step', 'law', 'study', 'program', 'wow', 'rich', 'grow', 'amazing']"
4,1.9430751398183794,0.34843433241181854,"['oh', 'better', 'week', 'glad', 'crazy', 'good', 'bittenbybooks', 'really', 'feeling', 'though', 'way']"
4,2.0121139971176665,0.0567668041927334,"['comes', 'chris', 'summer', 'days', 'home', 'till']"
4,2.011348963875702,0.08782183484199661,"['yeah', 'ish', 'around', 'days', 'davidgideon']"
4,2.010815087466804,0.16241820335640936,"['drinking', 'one', 'therealjspace', 'first', 'tweet', 'lol', 'tell']"
4,2.0108688659545493,0.12291482133671433,"['anne', 'kay', 'thanks']"
4,107.89264793705998,-3.434556652062158,['goodnight']
4,2.0717764278148683,-0.48904572624919074,"['game', 'get', 'watched', 'going', 'anyone', 'years', 'sport', 'baseball', 'back', 'really', 'determined', 'since', 'interested']"
4,-5.278945070609534,0.44753433950038246,"['sleep', 'beycah', 'becca', 'good']"
4,2.2118291812069106,-1.1303169917293545,"['nkow', 'ur', 'next', 'ohhh', 'rite', 'home', 'missnappyboy', 'lexington', 'ky']"
4,2.074187588365314,-0.5027030191730225,"['beyonce', 'quot', 'one', 'movie', 'go', 'preview', 'crazy', 'broad', 'nuts', 'wow', 'obsessed', 'seen', 'seems']"
4,2.0152740133855604,-0.01836793003155044,"['easy', 'rider', 'fall', 'asleep', 'till']"
4,2.0847416370030225,-0.5603684518585549,"['broadcast', 'live', 'miketomalaris', 'excited', 'paris', 'roubaix']"
4,2.0277940886145736,0.16220478439236732,"['much', 'missssssssss', 'moment', 'good', 'real']"
4,1.9697130893823633,-0.7119785944920689,"['without', 'people', 'jungle', 'know', 'two', 'gyms', 'home', 'survive', 'belliestobabies', 'winter']"
4,-7.2069196669696565,0.377860876572817,"['jaredleto', 'last', 'one', 'work', 'holidayholiday', 'started']"
4,4.408534083387774,-0.5031307617975819,"['knighty', 'greek', 'knight', 'watchin']"
4,2.034878204466753,-0.24124068802751733,"['media', 'working', 'profile', 'client', 'room', 'love', 'design']"
4,-8.462922731659399,0.19311567129958862,"['get', 'ass', 'yay', 'pretty', 'hahaha', 'sexy', 'stalk', 'greeks', 'lame']"
4,2.0123039032402246,0.2442107418465086,"['lou', 'aww', 'thanks']"
4,2.019454042058631,0.01347178013784324,"['ahh', 'another', 'school', 'tomorrow', 'kinda', 'nitey', 'yet', 'excited', 'good', 'first', 'everyone', 'day', 'nite', 'nervous', 'til']"
4,-4.894027651289035,0.5420047792270678,"['planning', 'thinking']"
4,1.9287235162424685,-0.2669325105837357,"['fb', 'enough', 'happier', 'go', 'tomorrow', 'store', 'good', 'time', 'check', 'hopin', 'sleep', 'whatever']"
4,2.0109328353682314,0.11583920803442574,"['mean', 'old', 'missvic', 'things']"
4,-4.265763870406719,0.550615034389956,"['jimmyeatworld', 'listening', 'morning']"
4,2.014202491257575,0.29388850552406187,"['urbanthai', 'thank']"
4,2.124309186506495,-0.7551614162559822,"['better', 'make', 'life', 'thanks', 'struggle', 'choices', 'yes', 'glad', 'pamfr', 'enjoyed', 'day', 'need', 'every', 'short', 'pam']"
4,-4.00426505813952,0.3714497120988865,"['course', 'say', 'haha', 'tonight', 'late', 'jonathanrknight', 'reading', 'great', 'lot', 'hmm']"
4,2.0179652936854775,-0.06234818822451579,"['followers', 'times', 'almost', 'wow', 'guykawasaki', 'congrats']"
4,2.035363989684338,-0.2452872869316865,"['going', 'getting', 'thanks', 'around', 'updates', 'really', 'time', 'larrycarroll', 'wondering', 'screaming', 'nm']"
4,2.012682008810719,0.03936086611738682,"['cooool', 'freakin', 'haha', 'love', 'twitter', 'suitelifeofkell']"
4,-9.883234071950053,0.018683105967537444,"['much', 'care', 'wrong', 'caring', 'nothing', 'renda', 'maybe', 'try']"
4,-5.823032996147812,0.5347823055690696,"['lauren', 'brissa', 'know', 'twitter', 'even']"
4,2.010799908323862,0.15910222335910854,"['thought', 'story', 'love', 'great', 'jbrotherlove']"
4,2.0129222760200096,0.03279126287307765,"['mirror', 'enbaldarlingg', 'looking']"
4,-5.042532697572344,0.5360219517978401,"['without', 'amandahesser', 'thanks', 'done']"
4,2.2077032310309876,-1.1126221594597268,"['god', 'moment', 'general', 'thanks', 'neat', 'sharing', 'overitnow', 'public', 'twitter', 'spiritual', 'wow', 'apologize', 'lt']"
4,-5.621898623619668,0.42373321230948646,"['days', 'ontario', 'leave']"
4,2.1127985650880565,-0.7011802567301237,"['little', 'nephew', 'mo', 'growing', 'skype', 'japan', 'via', 'see', 'love', 'spoke', 'old', 'fam']"
4,2.1278857365313746,-0.7715868740689042,"['spoken', 'ahh', 'loser', 'someones', 'written', 'haha', 'saw', 'tell', 'sucks', 'got', 'mcfly', 'lissym']"
4,2.0397528249518526,-0.28037334250737017,"['kacimaureen', 'holy', 'laundry', 'woman']"
4,1.6561991395225495,0.2667254654578307,"['iamdiddy', 'go', 'trainer', 'back', 'got', 'hate']"
4,2.0225625939066347,-0.12189090158201564,"['funny', 'lol', 'markhoppus', 'youÃ£Â¯Ã¢Â¿Ã¢Â½re', 'fucking']"
4,-7.532855768165489,0.3753415879515041,"['touch', 'mine', 'working', 'setting', 'officially', 'today', 'ipod']"
4,2.029434568021723,-0.19310968683577717,"['yesterday', 'tvc', 'nikhilnarayanan', 'saw', 'worked']"
4,2.0365287468159816,-0.2548487547635962,"['say', 'fat', 'would', 'jon', 'mannies', 'totally', 'face', 'shut', 'could', 'peddies']"
4,2.0791772937618345,-0.39659525706988974,"['run', 'come', 'ever', 'hahaha', 'good', 'ideas', 'magopus', 'well', 'nominating', 'ones']"
4,2.0225134774502562,0.2677603219075397,"['feels', 'friend', 'monday', 'beer', 'good', 'never', 'always', 'like', 'night']"
4,-8.173591516664574,0.27755644224034864,"['hopeinhell', 'usually', 'follows', 'one']"
4,2.0174962643999845,0.35581897838970206,"['special', 'thanks']"
4,2.0603360262705395,-0.3546460704546538,"['lauren', 'something', 'rest', 'leak', 'tbs', 'good', 'luck', 'cast', 'wait']"
4,2.0595971464076523,-0.416623751525803,"['among', 'stars', 'moon', 'shoot', 'land', 'even', 'miss']"
4,-9.791750298172436,0.0356637841190344,"['johnhays', 'reason', 'vibrant', 'creative', 'entirely', 'need', 'agree', 'sleep', 'night', 'hmm']"
4,2.0940773308475866,-0.6089629321236747,"['izzakizza', 'holla', 'nada', 'hows', 'coming', 'tryna', 'mixtape']"
4,2.0724649580124272,-0.49296597704642475,"['aussie', 'ali', 'much', 'get', 'makes', 'across', 'points', 'yep', 'easier']"
4,2.4663629999069943,-2.133032756658552,"['another', 'eyes', 'amoir', 'given', 'suppose', 'set', 'already', 'attention', 'hurt', 'snarkattack', 'scholarly', 'freezer', 'could', 'worthy']"
4,2.0217669902140862,0.41985135364753257,['cupcakes']
4,2.1220733043658297,-0.744813441203558,"['using', 'favor', 'language', 'shit', 'think', 'english', 'purrplexa', 'entire', 'wonderful', 'thing', 'expletives', 'use']"
4,-6.277066853333549,0.32037993869904413,"['mynameisgerard', 'saying', 'haha', 'maybe', 'try']"
4,2.025256548554813,-0.15164421798952793,"['raining', 'school', 'snowing', 'ago', 'sunny', 'next', 'back', 'days', 'today', 'outside', 'day', 'long', 'cold', 'walk', 'flippin']"
4,2.1762014537630905,-0.9814636126308317,"['dough', 'ate', 'bed', 'raw', 'tub', 'must', 'kindred', 'cookie', 'spirits', 'sisterpatterson']"
4,2.0222697413708133,0.14699492320368135,"['thought', 'random', 'watched', 'dirty', 'movie', 'internet', 'song', 'agreed', 'jonathanrknight', 'nighty', 'dancing', 'great', 'like', 'night']"
4,2.0117373166905095,0.22386853417461575,"['blooms', 'update', 'facebook', 'time', 'twitter', 'tweetdeck', 'use']"
4,2.0303377646410765,-0.2014941950553953,"['stars', 'awesome', 'dude', 'tweeting', 'firestoned', 'see', 'surprised', 'always']"
4,-4.352576307410413,0.5863656766112744,"['try', 'go', 'night', 'bed', 'gonna', 'figure', 'nsastrasasmita']"
4,2.0567423854213285,-0.3986618660490374,"['megan', 'fuck', 'llama', 'theatre', 'malcolm', 'lt', 'amazing', 'night']"
4,2.0107752928612306,0.14804773368751556,"['kayotae', 'martini']"
4,-9.373761874879003,0.9850701081953236,"['school', 'morning', 'happy', 'day', 'home', 'city', 'soo']"
4,2.010834838250148,0.12772396257271493,"['moviess', 'spring', 'week', 'watching', 'break', 'day', 'everyday']"
4,2.3191658249593634,-1.5670695586744654,"['george', 'grandpa', 'quot', 'lopez', 'wants', 'ice', 'pushplaynick', 'beef', 'rulesss', 'chest']"
4,2.1232482238931363,-0.6807167660468589,"['easy', 'katieporrello', 'homey', 'katie', 'thank', 'club', 'speak', 'well', 'stellar', 'heading', 'take', 'night']"
4,2.1039651160946704,-0.6584341981564705,"['gone', 'def', 'paul', 'mary', 'fav', 'peter', 'flowers']"
4,2.01127855516048,0.20240806209134599,"['hills', 'time', 'watch', 'shhhhhhhhhh']"
4,2.0485891396601446,-0.3446966069917039,"['china', 'count', 'since', 'new', 'kids', 'website', 'love', 'views', 'alone', 'posting', 'hit', 'went', 'photos', 'way']"
4,-1.448148649544966,0.6104685267221464,"['oh', 'us', 'guys', 'excited', 'came', 'back', 'jon', 'jonathanrknight', 'real', 'put', 'appreciate']"
4,2.064599104884977,-0.44712656040836607,"['everywhere', 'much', 'kiddin', 'pretty', 'thank', 'home', 'provided', 'lonelybob', 'broadband']"
4,1.8435347878611816,0.17333537559814907,"['best', 'good', 'callin', 'workout', 'always', 'sleep', 'night']"
4,2.0321864637610267,0.18193499489356982,"['infinitarchitek', 'pretty', 'feels', 'good']"
4,2.0430236801159096,-0.30504192641272965,"['anyway', 'bash', 'go', 'hash', 'stee']"
4,2.056392644704212,-0.39643111128605146,"['loltothepower', 'fringe', 'correction', 'badass', 'got']"
4,2.0280042069644164,-0.17944446497309,"['hows', 'upto', 'procoder', 'sure', 'hmmm', 'day']"
4,2.319000952502151,-1.5664222977037634,"['quot', 'looking', 'tv', 'ninasplayground', 'yrold', 'bn', 'caught', 'fun', 'kids', 'agree', 'got', 'cheating', 'reflection', 'christmas']"
4,2.0133404884710218,0.27357561732096747,"['hair', 'blue']"
4,-8.42023512465009,0.1827552929893923,"['bowser', 'words', 'thank', 'great', 'kind', 'wendy', 'night', 'appreciate']"
4,2.018068363560612,-0.06385657396402106,"['spring', 'stressing', 'break', 'days', 'test', 'math', 'uhhh', 'till']"
4,-11.1048490443698,-0.12759275012413474,"['driver', 'uh', 'designated', 'really', 'need', 'plus', 'mintcool', 'pch']"
4,2.1570105540196853,-0.9004021033799274,"['chucklin', 'yen', 'ms', 'empressyen', 'bout', 'whatcha']"
4,2.011022493963515,0.18571554179917,"['ijustine', 'place', 'awesome', 'work', 'gym']"
4,2.030809591124906,-0.20580460673089002,"['climbing', 'get', 'think', 'augustography', 'really', 'sining', 'need', 'hmmm', 'hills']"
4,2.0123043116614876,0.24422393818085414,"['game', 'unc']"
4,-4.1033572081124134,0.6160748690913385,"['going', 'really', 'prepare', 'bed', 'tired', 'night']"
4,2.068771719709885,-0.47173882990520416,"['life', 'story', 'new', 'keyannaaa', 'include', 'fountain', 'magic']"
4,-5.59701681364831,0.3993707820679608,"['oh', 'little', 'course', 'trip', 'may', 'books', 'getting', 'boring', 'tomorrow', 'haha', 'trusty', 'lol', 'im', 'well', 'always', 'nervous', 'ipod']"
4,-4.9619162499164515,0.5371406781778139,"['anastasia', 'going', 'laptop', 'fall', 'thinking', 'maybe', 'bed', 'asleep', 'put']"
4,2.011236390522711,0.2000150099805121,"['ur', 'ijustine', 'love', 'top']"
4,-13.708145244912696,-0.16170314617656828,"['make', 'pushing', 'thanks', 'manual', 'money', 'boy', 'buzzing', 'twitter', 'pattidigh', 'still', 'boundaries', 'old', 'could', 'someone', 'sietar']"
4,2.219724426279782,-1.15717554458444,"['help', 'get', 'aches', 'quot', 'chair', 'neck', 'waiting', 'back', 'good', 'arrive', 'terrible', 'swopper', 'yoshigi']"
4,2.0362954760906655,-0.2529493097719214,"['yeah', 'thanks', 'juneaurock', 'definitely', 'downloading', 'hellz']"
4,2.0107793819756288,0.15193382512646955,"['cute', 'stinkin']"
4,-6.147872690836943,0.3364834825959636,"['yet', 'soon', 'lyndeeezy', 'hahah']"
4,2.063009050926803,-0.43755514428471776,"['listed', 'nice', 'new', 'posts', 'blog', 'looks', 'happy', 'post', 'see', 'great', 'recent', 'design', 'together', 'popular']"
4,-6.2805341255451035,0.40891846735343285,"['much', 'common', 'friend', 'michaelgrainger']"
4,1.6557648881912637,-0.6204901998945032,"['find', 'better', 'mayer', 'would', 'wanna', 'dog', 'police', 'animals', 'ben', 'come', 'twit', 'save', 'call']"
4,8.804652900228735,164.47941533185633,"['mo', 'teka', 'eggs', 'knorr', 'nilagyan', 'mix', 'ung', 'ng', 'klaris', 'hehehe', 'pancakes', 'ulit', 'ba', 'seasoning', 'heaven']"
4,2.0174191524121574,-0.05417540414889332,"['westneyrhindxx', 'westney', 'hello']"
4,2.098998519607235,-0.5367957996866846,"['comparison', 'strokes', 'boring', 'pretty', 'night', 'tonight', 'well', 'whereiskevinn', 'experienced', 'seems']"
4,2.0429221650260243,-0.30429287447549214,"['jephjacques', 'draw', 'eyelashes', 'giraffe', 'love', 'way']"
4,2.1374707858824573,-0.8148912652915554,"['reply', 'austin', 'switchitnow', 'thanks', 'bock', 'yes', 'ahhh', 'twitter', 'relive', 'shiner']"
4,2.011210527764803,0.19849347651588212,"['holytshirt', 'glad', 'read']"
4,2.0124259383923424,0.04683353391733516,"['beautiful', 'feels', 'spring', 'finally', 'warm', 'outside', 'spent', 'like', 'weather', 'evening']"
4,2.1053365383360028,-0.6651542814227707,"['nighter', 'wit', 'pullin', 'madison', 'bffl']"
4,2.1133691117721876,-0.703899361753657,"['thanks', 'event', 'attractmode', 'great', 'putting', 'wait', 'sequels', 'inevitable']"
4,1.653181795032735,-0.17134430729293443,"['find', 'doooo', 'hearing', 'know', 'hilarious', 'times', 'still', 'like', 'row']"
4,2.0217669902140836,0.4198513536475347,['thenub']
4,2.0375345990746037,-0.26295415496407815,"['play', 'big', 'oaf', 'jimmycarr', 'piano']"
4,2.014852037463189,-0.010398063418983208,"['tea', 'bitch', 'bryon']"
4,2.012903737016658,0.033284735621535735,"['mattbraga', 'oh', 'stay', 'hand']"
4,-3.1609759980267116,0.8460821706919738,"['help', 'get', 'mom', 'twitter', 'gonna']"
4,-11.030745447744016,-0.020044049144553072,"['lavsmohan', 'yup', 'entire', 'match', 'office', 'reached', 'late', 'saw']"
4,-6.686155712785262,0.2685526745545533,"['bored', 'going', 'tomorrow', 'working', 'harder', 'today', 'bb', 'prayers', 'love', 'bed', 'peace', 'night', 'blessings']"
4,2.03630130824155,-0.25299689164097455,"['trying', 'soon', 'back', 'deejay', 'boogie', 'ya', 'hope', 'beat', 'traffic']"
4,2.128429543552731,-0.7740710488379534,"['rain', 'india', 'new', 'would', 'years', 'third', 'wasnt', 'test', 'wins', 'day', 'final', 'zealand', 'series']"
4,2.146554954366908,-0.8550688051401365,"['side', 'road', 'concept', 'bike', 'ashvala', 'driving', 'madras', 'old', 'called', 'parking']"
4,2.0128551916335575,0.03458711910168649,"['class', 'upstatement', 'apply']"
4,2.0109285221931263,0.17742309282869584,"['reading', 'manga']"
4,2.056044064236449,-0.3942009218485948,"['moment', 'seemed', 'thanks', 'bradmantv', 'songs', 'right', 'love', 'bring', 'show', 'joy']"
4,2.185307974266922,-1.0190998376568334,"['fool', 'adri', 'ackin', 'mane', 'please', 'niqqa', 'roflmao']"
4,-3.5432767178794204,0.7147576018484619,['comeagainjen']
4,2.028898512516475,-0.18804621771092142,"['also', 'wanted', 'vjl', 'pity', 'fyi', 'website', 'sure', 'check', 'knew', 'though', 'seems']"
